City,HouseName,District,TotalPrice,Price,Floor,Square,ConstructionTime,Bedrooms,LivingRooms,Kitchens,Bathrooms,Type,Structure,Renovation,Elevator,Subway,TradeTime,DaysonMarket,Followers,Lng,Lat
Shanghai,鸿宝二村,Unknown,1170000.0,33429.0,Low,35.0,1995 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,182,53,121.43906669986679,30.99463896750114
Shanghai,九华苑,Unknown,2970000.0,27077.0,Middle,109.69,2004 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,42,35,121.46503464605759,30.939337411512252
Shanghai,骏豪国际,Unknown,12150000.0,102967.0,High,118.0,2004 ,2.0,2.0,1,1,Tower       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,12,11,121.46104697806824,31.23483484879392
Shanghai,红枫苑,Unknown,5860000.0,55556.0,Low,105.48,1999 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Simplicity     ,No           ,Unknown,2021,117,37,121.74149319726419,31.07922161718348
Shanghai,象屿品城,Unknown,5080000.0,54665.0,Middle,92.93,2015 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,14,13,121.36033201852823,31.115915878066644
Shanghai,仁和花苑,Unknown,5330000.0,69565.0,High,76.62,1996 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,50,63,121.57075451474644,31.251259372727603
Shanghai,高兴花园,Unknown,5500000.0,65166.0,Low,84.4,1996 ,3.0,3.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,78,88,121.41449813399946,31.11961931908885
Shanghai,水清年华花园,Unknown,6450000.0,69995.0,Middle,92.15,2011 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,22,4,121.34947330152364,31.155450918643808
Shanghai,龙潭小区,Unknown,4010000.0,65172.0,High,61.53,1993 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,53,57,126.56548289775236,43.906743139682156
Shanghai,新汾小区,Unknown,3440000.0,56004.0,Low,61.3,1991 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,14,14,121.45580285016213,31.320557937083198
Shanghai,三门路358弄,Unknown,2640000.0,62147.0,High,42.48,1995 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,20,11,121.4991995401964,31.316978046779752
Shanghai,双东小区,Unknown,5600000.0,106404.0,High,52.63,1985 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,56,11,121.49571502465744,31.28921673013718
Shanghai,由由一村,Unknown,4820000.0,70778.0,High,68.03,1995 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,6,0,121.53371297687305,31.19927103602143
Shanghai,东方花园三期,Unknown,13200000.0,55563.0,Low,237.57,2008 ,6.0,6.0,1,3,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,76,36,121.37185458266696,31.14854131586225
Shanghai,崧泽华城华中苑,Unknown,2560000.0,33593.0,Low,76.0,2014 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,71,90,121.16089795463034,31.14622899139875
Shanghai,春江三月公寓二期,Unknown,2880000.0,40828.0,Low,70.54,2015 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,23,19,121.23448543522726,31.1917379244172
Shanghai,梅园二街坊,Unknown,6750000.0,121776.0,Middle,55.43,1985 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,68,77,121.52974884448808,31.242750422648047
Shanghai,锦绣汇丽苑,Unknown,2290000.0,26983.0,Middle,84.87,2007 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,No           ,Unknown,2021,8,1,121.77237604239171,31.041856646698843
Shanghai,锦苑小区(虹口),Unknown,2670000.0,57420.0,High,46.5,1991 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,24,14,121.47586704271076,31.300394910136966
Shanghai,新城悠活城,Unknown,2640000.0,42059.0,Low,62.77,2013 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,5,11,121.23540808481657,31.384384265156907
Shanghai,呼玛一村,Unknown,2830000.0,51418.0,High,55.04,1992 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,38,22,121.45830175642976,31.348143884239693
Shanghai,牡丹小区(浦东),Unknown,6240000.0,92996.0,High,67.1,1993 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,11,29,121.29050188038792,30.804298976774785
Shanghai,荷风翠庭,Unknown,1230000.0,24789.0,Low,49.62,2009 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Rough     ,No           ,Unknown,2021,17,17,121.81301933620735,30.915337950532738
Shanghai,虹桥机场新村,Unknown,3350000.0,53167.0,Middle,63.01,1988 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,13,13,121.34681701213064,31.203346855744943
Shanghai,工农新村小区,Unknown,2300000.0,49051.0,Middle,46.89,1994 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,165,8,121.54691815770029,31.333721477976017
Shanghai,崧泽华城昱翠雅苑,Unknown,2300000.0,28783.0,Low,79.91,NaN ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Rough     ,Yes           ,Unknown,2021,16,20,121.16751388488079,31.145035003892765
Shanghai,虹梅路2986弄,Unknown,3500000.0,67490.0,Middle,51.86,1992 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,36,22,121.40000370510431,31.18759402238505
Shanghai,金钻苑南区,Unknown,3820000.0,46914.0,Middle,81.32,2009 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,37,39,121.68866079598364,31.282930217071232
Shanghai,鹏欣家园,Unknown,6800000.0,78027.0,Low,87.15,1998 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,6,10,121.52798753687466,31.202798141606078
Shanghai,济宁路479弄,Unknown,4200000.0,81160.0,High,51.75,1983 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,65,31,121.53406124991926,31.269698317461962
Shanghai,云帆佳苑,Unknown,1900000.0,22865.0,High,83.1,2007 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,84,22,121.82433870427748,30.903810834024625
Shanghai,香楠小区,Unknown,4900000.0,65160.0,Middle,75.2,1995 ,3.0,3.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,107,143,121.621939962705,31.222732871883327
Shanghai,黎安二村(南区),Unknown,2630000.0,66786.0,Low,39.38,1995 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,2,3,121.37965358191181,31.13470139012395
Shanghai,海霞佳苑,Unknown,2510000.0,30044.0,Low,83.38,2012 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Rough     ,No           ,Unknown,2021,110,55,121.75318437398491,31.17615947986959
Shanghai,保利海上五月花(公寓),Unknown,2310000.0,41016.0,Middle,56.15,2009 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,27,6,121.26280209100443,31.411258582875327
Shanghai,长恒苑,Unknown,10600000.0,60327.0,High,175.71,1999 ,4.0,4.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,51,30,121.53131198590599,31.314694828967696
Shanghai,申泉花苑,Unknown,4800000.0,55569.0,Middle,86.38,1998 ,2.0,2.0,0,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,62,33,121.41662568076929,31.29249972481924
Shanghai,常德路958弄,Unknown,4400000.0,87389.0,High,50.35,1983 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,99,79,121.44777774805814,31.24249455171065
Shanghai,景凤路280弄,Unknown,3230000.0,53933.0,High,59.89,1994 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,63,129,121.46873746136974,31.32660845515779
Shanghai,陆家浜路1382弄,Unknown,5850000.0,107874.0,Middle,54.23,1993 ,2.0,2.0,0,1,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,28,17,121.49013635624512,31.216322706972324
Shanghai,东新支路55弄,Unknown,2390000.0,77072.0,Middle,31.01,1987 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Unknown           ,Unknown,2021,43,2,121.43136885046015,31.249068707580104
Shanghai,荣乐小区,Unknown,1780000.0,31229.0,High,57.0,1986 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,20,200,121.23036796209172,31.02129821538277
Shanghai,大统路159弄,Unknown,4600000.0,90427.0,Middle,50.87,1985 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,12,20,121.47107898451205,31.249587744883513
Shanghai,新城上坤樾山四季,Unknown,5990000.0,54332.0,Middle,110.25,NaN ,3.0,3.0,1,2,Other       ,Steel/Concrete  ,Hardcover     ,Unknown           ,Unknown,2021,167,38,121.24182504039656,31.102847826654468
Shanghai,大华锦绣华城(四街区),Unknown,4720000.0,84061.0,Low,56.15,2010 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,2,0,121.52870797789363,31.184798829688102
Shanghai,保利叶语(二期)(公寓),Unknown,6140000.0,75747.0,Middle,81.06,2013 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,124,113,121.36990499085644,31.347891848632546
Shanghai,虹梅路2986弄,Unknown,3550000.0,59785.0,High,59.38,1992 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,27,24,121.40000370510431,31.18759402238505
Shanghai,黄家小区,Unknown,5120000.0,100216.0,Middle,51.09,1990 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,36,26,121.50373027268229,31.22174684491495
Shanghai,海上国际花园(一期),Unknown,8950000.0,98169.0,High,91.17,2005 ,2.0,2.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,86,227,121.55168672266943,31.18738719704567
Shanghai,罗阳七村(三洲花园),Unknown,3520000.0,64505.0,Middle,54.57,1995 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,27,22,121.40483030060942,31.129667578885822
Shanghai,绿地香颂(奉贤)(公寓),Unknown,1130000.0,18179.0,High,62.16,2013 ,1.0,1.0,0,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,66,12,121.5401002883712,31.136988617203194
Shanghai,海湾国际名苑,Unknown,4650000.0,14752.0,Low,315.23,2013 ,4.0,4.0,1,4,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,714,144,121.52016697893534,30.8255018419521
Shanghai,贝尚湾(公寓),Unknown,6560000.0,70123.0,Middle,93.55,2008 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,37,0,121.3263505583746,31.152416265987693
Shanghai,绿地国际山庄,Unknown,13350000.0,46715.0,Low,285.78,2007 ,4.0,4.0,1,3,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,30,69,121.23736531286171,31.14189616523841
Shanghai,上海康城,Unknown,5250000.0,50878.0,High,103.19,2006 ,2.0,2.0,0,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,6,12,121.3610824629513,31.109872286600872
Shanghai,汇成三村,Unknown,1890000.0,64068.0,Middle,29.5,1994 ,1.0,1.0,0,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,29,39,121.44034319199648,31.150342889503627
Shanghai,上海康城,Unknown,6060000.0,46218.0,Low,131.12,2006 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,37,25,121.3610824629513,31.109872286600872
Shanghai,秀水苑(徐汇),Unknown,8350000.0,69468.0,High,120.2,2003 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,67,134,121.4433963527638,31.19455677282273
Shanghai,日月光伯爵天地,Unknown,3890000.0,41757.0,High,93.16,2012 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,159,163,121.24511301822416,31.39714186004231
Shanghai,外冈新苑,Unknown,1110000.0,18562.0,Low,59.8,2013 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,27,69,121.16900480253568,31.370644468238677
Shanghai,葑润华庭,Unknown,4450000.0,51221.0,Low,86.88,2008 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Rough     ,No           ,Unknown,2021,75,96,121.38450299437687,31.3290118340268
Shanghai,新城盛景园,Unknown,2950000.0,51118.0,Middle,57.71,NaN ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,10,7,121.15781703622277,31.16553087928305
Shanghai,西环二村,Unknown,3540000.0,53354.0,Low,66.35,1994 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Rough     ,No           ,Unknown,2021,136,20,121.37250828022437,31.108932913844914
Shanghai,新华联奥莱悦府,Unknown,5430000.0,65147.0,Low,83.35,NaN ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,110,57,121.22988700932171,31.17358184820856
Shanghai,绿地观邸,Unknown,4550000.0,28261.0,Low,161.0,2010 ,4.0,4.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,5,1,121.45657602171455,30.9222048318319
Shanghai,富丽花苑,Unknown,9680000.0,68599.0,Low,141.11,1999 ,3.0,3.0,1,2,Tower       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,54,175,121.44894895878208,31.25237783938046
Shanghai,南中街55号,Unknown,2500000.0,32900.0,Middle,75.99,1991 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,42,65,121.48053886017652,31.23592904225201
Shanghai,剑桥景苑,Unknown,17900000.0,57162.0,Low,313.15,2003 ,5.0,5.0,1,3,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,84,68,121.4074289187887,31.09397851772909
Shanghai,绿地璀璨天城,Unknown,5080000.0,53323.0,Middle,95.27,NaN ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,11,12,121.38350632441356,31.029933856342893
Shanghai,菊泉新城(菊盛路50弄),Unknown,4040000.0,38847.0,Low,103.87,2005 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Rough     ,Yes           ,Unknown,2021,47,96,121.3838271991417,31.35673388920973
Shanghai,瑞和明庭南区,Unknown,3020000.0,41365.0,Low,73.01,NaN ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,81,55,121.23862913888371,31.184800914992234
Shanghai,祁连四村,Unknown,4050000.0,44181.0,Low,91.67,1997 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,26,0,121.38863654718105,31.32171182047019
Shanghai,东方明珠大宁公寓,Unknown,16900000.0,104755.0,Middle,161.33,2002 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,39,43,121.45591621631745,31.282171959056388
Shanghai,盈浦新村,Unknown,5100000.0,38634.0,Low,132.01,2014 ,4.0,4.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,31,10,121.33840213526592,31.835599975365863
Shanghai,洛川中路1100弄,Unknown,3000000.0,86381.0,High,34.73,1983 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Other     ,No           ,Unknown,2021,2,0,121.45605347739941,31.27070760991036
Shanghai,高华小区,Unknown,1620000.0,40120.0,Middle,40.33,1979 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,83,73,121.42862515594105,31.00918394677546
Shanghai,桥一小区,Unknown,4170000.0,129873.0,Middle,32.07,1989 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,No           ,Unknown,2021,29,8,121.48756495672279,31.208686882589998
Shanghai,文汇小区(浦东),Unknown,4480000.0,55917.0,Middle,80.03,1995 ,3.0,3.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,16,19,121.42406104530596,31.22791940450584
Shanghai,一品漫城(一期)(公寓),Unknown,11280000.0,79175.0,High,142.47,2008 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,77,49,121.50270338083807,31.12354001408093
Shanghai,芷江西路285弄,Unknown,1880000.0,63236.0,Low,29.73,1966 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,201,33,121.46675184687048,31.263678757293864
Shanghai,绿地海珀璞晖,Unknown,13880000.0,138634.0,High,100.12,2014 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,63,67,121.5120966022337,31.330099526515358
Shanghai,逸仙华庭,Unknown,370000.0,12624.0,Low,29.31,NaN ,,,0,0,Other       ,Unknown  ,Other     ,Unknown           ,Unknown,2021,1,0,121.48903907606469,31.32124230995839
Shanghai,爱博二村,Unknown,3430000.0,60494.0,High,56.7,2009 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,41,0,121.31303578427514,31.211582200813805
Shanghai,航华一村二街坊,Unknown,1950000.0,61827.0,Low,31.54,1996 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Rough     ,No           ,Unknown,2021,10,16,121.35926186717423,31.18124154222763
Shanghai,绿地世纪城(二期),Unknown,9900000.0,109236.0,High,90.63,2003 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,28,52,121.4266513990745,31.24016952886821
Shanghai,三乐新村,Unknown,3400000.0,88312.0,High,38.5,1981 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,15,10,121.45802462917996,31.24524070883646
Shanghai,新城尚上城（商住）,Unknown,950000.0,17513.0,High,53.96,2013 ,2.0,2.0,1,1,Tower       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,36,0,121.18665956004548,31.290718593098298
Shanghai,合生城邦四街坊,Unknown,5340000.0,53243.0,High,100.16,2010 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,3,2,121.41202402096388,31.026362813772593
Shanghai,浦三小区,Unknown,2320000.0,58233.0,Middle,39.84,1997 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,57,91,121.59697731021042,31.27188533546996
Shanghai,水电小区,Unknown,1500000.0,56970.0,Low,26.33,1995 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,72,104,121.48238002714977,31.294308979793147
Shanghai,塔城路800弄,Unknown,2050000.0,29425.0,High,69.5,1994 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,5,8,121.24346777168265,31.378919480806733
Shanghai,明丰世纪苑,Unknown,7000000.0,65214.0,Low,107.34,2003 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,74,67,121.39770844469578,31.267500367953033
Shanghai,御上海,Unknown,4750000.0,50820.0,High,93.37,2009 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,5,0,121.24182360310772,31.05488073149151
Shanghai,盛世滨江壹号公馆,Unknown,9750000.0,66781.0,Middle,146.0,2016 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,58,11,121.38750055003315,31.331571534795877
Shanghai,嘉宝小区,Unknown,3080000.0,40399.0,High,76.24,1997 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,77,112,121.31925672959288,31.30312455554041
Shanghai,威海小区,Unknown,4150000.0,97694.0,Middle,42.48,1965 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,39,30,121.47635069039735,31.234140656495786
Shanghai,临港家园,Unknown,2830000.0,30178.0,Low,93.78,2007 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,No           ,Unknown,2021,14,8,121.92370521741644,30.886386165866266
Shanghai,丹桂佳苑,Unknown,1970000.0,24228.0,Middle,81.23,2009 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Rough     ,No           ,Unknown,2021,113,152,121.76749689601426,31.031040109428755
Shanghai,金鹤新城双佳翠庭,Unknown,2550000.0,48860.0,Low,52.19,2007 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,16,25,121.31977604000821,31.25380584839374
Shanghai,周康三村,Unknown,4700000.0,48310.0,Low,97.29,2001 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,No           ,Unknown,2021,62,70,121.56931201575851,31.141687075588752
Shanghai,三湘海尚城(公寓),Unknown,8500000.0,72887.0,Middle,116.62,2012 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,28,9,121.48439241115321,31.348321133712133
Shanghai,长峰小区,Unknown,6950000.0,82493.0,High,84.25,1999 ,3.0,3.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,No           ,Unknown,2021,66,54,121.46140827654438,31.159033751441573
Shanghai,嘉丰佳苑,Unknown,3890000.0,30086.0,Middle,129.3,2003 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Simplicity     ,No           ,Unknown,2021,75,30,121.24266872893152,31.378053714700627
Shanghai,骏豪国际,Unknown,3550000.0,88463.0,Middle,40.13,2004 ,1.0,1.0,1,1,Tower       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,15,10,121.46104697806824,31.23483484879392
Shanghai,金沁苑,Unknown,2230000.0,38784.0,Middle,57.37,2013 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Rough     ,Yes           ,Unknown,2021,48,38,121.60614784167014,31.087479454735107
Shanghai,东浜小区,Unknown,3120000.0,92555.0,Middle,33.71,1997 ,1.0,1.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,51,26,121.43935846949644,31.22493318631903
Shanghai,三林世博家园(大道站路94弄),Unknown,3390000.0,59799.0,High,56.69,2006 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,No           ,Unknown,2021,9,42,121.54561031470828,31.165459346349106
Shanghai,中茂世纪财富广场,Unknown,510000.0,13393.0,High,38.08,NaN ,1.0,1.0,1,1,Tower       ,Steel/Concrete  ,Hardcover     ,Unknown           ,Unknown,2021,251,23,121.51215795650005,31.23452283728079
Shanghai,瑞虹新城二期(优贤生活),Unknown,13600000.0,116022.0,Low,117.22,2004 ,3.0,3.0,0,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,57,58,121.50293029280986,31.26876216581988
Shanghai,金杨二街坊,Unknown,4460000.0,76311.0,High,58.38,1995 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,48,0,121.58139341639277,31.25520188497497
Shanghai,金地都会艺境(松江),Unknown,3730000.0,47568.0,Middle,78.31,NaN ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,9,0,121.35342701356473,31.082503886076516
Shanghai,朗诗绿色街区,Unknown,8000000.0,64936.0,Middle,123.2,2013 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,42,18,121.32499708146273,31.31915354564148
Shanghai,爱庐世纪新苑,Unknown,4420000.0,51709.0,Low,85.48,2007 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,121,43,121.427622826653,31.08556484215027
Shanghai,金淞家园,Unknown,5100000.0,92610.0,Low,55.07,2007 ,1.0,1.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,18,8,121.36862876821844,31.227360489783802
Shanghai,阳曲路470弄,Unknown,2520000.0,51852.0,High,48.6,1992 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Hardcover     ,No           ,Unknown,2021,5,20,121.46720827590008,31.320615006908675
Shanghai,江桥万达广场(嘉定),Unknown,950000.0,20009.0,Middle,47.48,2011 ,1.0,1.0,1,1,Tower       ,Steel/Concrete  ,Simplicity     ,Yes           ,Unknown,2021,28,16,121.3521747756838,31.26535854435243
Shanghai,国定路601弄,Unknown,4100000.0,70751.0,Middle,57.95,1984 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,113,75,121.51126809506184,31.31026173763793
Shanghai,馨宁公寓,Unknown,7300000.0,88949.0,Middle,82.07,2011 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,9,45,121.45405780187843,31.134746750383428
Shanghai,古北菊翔苑(菊联路233弄),Unknown,3730000.0,49794.0,Middle,74.91,2008 ,2.0,2.0,1,1,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,87,92,121.37053856573263,31.352232101040173
Shanghai,保利铃兰公馆,Unknown,4700000.0,52809.0,Middle,89.0,2018 ,3.0,3.0,1,2,Plate       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,35,0,121.92562220137474,30.92494757261289
Shanghai,东礁一村,Unknown,1060000.0,13643.0,Low,77.55,1996 ,2.0,2.0,1,1,Tower       ,Steel/Concrete  ,Hardcover     ,Yes           ,Unknown,2021,55,31,121.34556764882736,30.72939977576274
Shanghai,杨泰三村,Unknown,2620000.0,36918.0,Middle,70.97,1995 ,2.0,2.0,1,1,Plate       ,Brick/Concrete  ,Simplicity     ,No           ,Unknown,2021,35,26,121.44508687390305,31.386587244053512
Shanghai,星纪元,Unknown,2030000.0,42292.0,Middle,48.0,NaN ,2.0,2.0,1,2,Other       ,Unknown  ,Hardcover     ,Yes           ,Unknown,2021,497,11,121.65974452127855,31.216841076698824
